run_id,coverage,time_s,total_lines
4600,82,49.6942,145
4650,82,50.2314,145
4700,82,50.7714,145
4750,82,51.3092,145
4800,82,51.8482,145
4850,82,52.3865,145
4900,82,52.9259,145
4950,82,53.4647,145
5000,82,54.0039,145
5050,82,54.5412,145
5100,82,55.0804,145
5150,82,55.6293,145
5200,82,56.1695,145
5250,82,56.708,145
5300,82,57.2476,145
5350,82,57.7879,145
5400,82,58.3275,145
5450,82,58.8657,145
5500,82,59.4039,145
5550,82,59.9435,145
5600,82,60.4806,145
5650,82,61.0211,145
5700,82,61.5597,145
5750,83,62.0988,145
5800,83,62.6379,145
5850,83,63.178,145
5900,83,63.7291,145
5950,83,64.2677,145
6000,83,64.8059,145
6050,83,65.3456,145
6100,83,65.8852,145
6150,83,66.4227,145
6200,83,66.9628,145
6250,83,67.5009,145
6300,83,68.0411,145
6350,83,68.5784,145
6400,83,69.1181,145
6450,83,69.6573,145
6500,83,70.1978,145
6550,83,70.7367,145
6600,83,71.2762,145
6650,83,71.8138,145
6700,83,72.3536,145
6750,83,72.9024,145
6800,83,73.4417,145
6850,83,73.9793,145
6900,83,74.5165,145
6950,83,75.0544,145
7000,83,75.5918,145
7050,83,76.1305,145
7100,83,76.669,145
7150,83,77.208,145
7200,83,77.7465,145
7250,83,78.2853,145
7300,83,78.8244,145
7350,83,79.3621,145
7400,83,79.9007,145
7450,83,80.4371,145
7500,83,80.9754,145
7550,83,81.5135,145
7600,83,82.0527,145
7650,83,82.5898,145
7700,83,83.1288,145
7750,83,83.6664,145
7800,83,84.204,145
7850,83,84.7405,145
7900,83,85.2797,145
7950,83,85.8164,145
8000,83,86.3543,145
8050,83,86.8922,145
8100,83,87.4298,145
8150,83,87.9911,145
8200,83,88.5291,145
8250,83,89.0668,145
8300,83,89.6043,145
8350,83,90.1422,145
8400,83,90.6797,145
8450,83,91.2169,145
8500,83,91.7556,145
8550,83,92.2936,145
8600,83,92.8304,145
8650,83,93.3688,145
8700,83,93.9058,145
8750,83,94.4419,145
8800,83,94.9786,145
8850,83,95.5146,145
8900,83,96.051,145
8950,83,96.5871,145
9000,83,97.1247,145
9050,83,97.6607,145
9100,83,98.198,145
9150,83,98.7333,145
9200,83,99.2715,145
9250,83,99.8079,145
9300,83,100.3446,145
9350,83,100.8813,145
9400,83,101.4173,145
9450,83,101.9538,145
9500,83,102.4898,145
9550,83,103.0269,145
9600,83,103.5635,145
9650,83,104.0999,145
9700,83,104.6361,145
9750,83,105.1728,145
9800,83,105.709,145
9850,83,106.2457,145
9900,83,106.7836,145
9950,83,107.322,145
10000,83,107.8594,145
10050,83,108.3962,145
10100,83,108.946,145
10150,83,109.4826,145
10200,83,110.0194,145
10250,83,110.5554,145
10300,83,111.0926,145
10350,83,111.6285,145
10400,83,112.168,145
10450,83,112.7056,145
10500,83,113.2426,145
10550,83,113.7799,145
10600,83,114.3188,145
10650,83,114.8566,145
10700,83,115.3924,145
10750,83,115.9294,145
10800,83,116.4659,145
10850,83,117.0026,145
10900,83,117.5408,145
10950,83,118.0775,145
11000,83,118.6136,145
11050,83,119.1507,145
11100,83,119.6867,145
11150,83,120.2244,145
11200,83,120.7606,145
11250,83,121.2987,145
11300,83,121.8353,145
11350,83,122.3715,145
11400,83,122.9086,145
11450,83,123.4447,145
11500,83,123.9816,145
11550,83,124.5192,145
11600,83,125.0574,145
11650,83,125.5961,145
11700,83,126.1334,145
11750,83,126.6693,145
11800,84,127.2088,145
11850,84,127.7451,145
11900,84,128.2817,145
11950,84,128.8183,145
12000,84,129.3563,145
12050,84,129.8932,145
12100,84,130.4327,145
12150,84,130.9714,145
12200,84,131.508,145
12250,84,132.0454,145
12300,84,132.5813,145
12350,84,133.1196,145
12400,84,133.6583,145
12450,84,134.1968,145
12500,84,134.7384,145
12550,84,135.2774,145
12600,84,135.8205,145
12650,84,136.3592,145
12700,84,136.8983,145
12750,84,137.4379,145
12800,84,137.9773,145
12850,84,138.5147,145
12900,84,139.0538,145
12950,84,139.5913,145
13000,84,140.1311,145
13050,84,140.6704,145
13100,84,141.2092,145
13150,84,141.7476,145
13200,84,142.2873,145
13250,84,142.8256,145
13300,84,143.3651,145
13350,84,143.9048,145
13400,84,144.4438,145
13450,84,144.9831,145
13500,84,145.5225,145
13550,84,146.0616,145
13600,84,146.5992,145
13650,84,147.1362,145
13700,84,147.6744,145
13750,84,148.2142,145
13800,84,148.7645,145
13850,84,149.3029,145
13900,84,149.8426,145
13950,84,150.3818,145
14000,84,150.9204,145
14050,84,151.4575,145
14100,84,151.9954,145
14150,84,152.5344,145
14200,84,153.0756,145
14250,84,153.6137,145
14300,84,154.1521,145
14350,84,154.7009,145
14400,84,155.2399,145
14450,84,155.7787,145
14500,84,156.3159,145
14550,84,156.8555,145
14600,84,157.3968,145
14650,84,157.9363,145
14700,84,158.4748,145
14750,84,159.0127,145
14800,84,159.5514,145
14850,84,160.089,145
14900,84,160.6267,145
14950,84,161.1638,145
15000,84,161.7017,145
15050,84,162.24,145
15100,84,162.7796,145
15150,84,163.3192,145
15200,84,163.8604,145
15250,84,164.3991,145
15300,84,164.9367,145
15350,84,165.4736,145
15400,84,166.0138,145
15450,84,166.5513,145
15500,84,167.089,145
15550,84,167.626,145
15600,84,168.1645,145
15650,84,168.7016,145
15700,84,169.2417,145
15750,84,169.7787,145
15800,84,170.3166,145
15850,84,170.854,145
15900,84,171.3934,145
15950,84,171.9334,145
16000,84,172.4731,145
16050,84,173.0121,145
16100,84,173.5491,145
16150,84,174.0867,145
16200,84,174.6243,145
16250,84,175.1614,145
16300,84,175.7005,145
16350,84,176.2394,145
16400,84,176.7793,145
16450,84,177.3181,145
16500,84,177.8569,145
16550,84,178.3954,145
16600,84,178.9346,145
16650,84,179.4729,145
16700,84,180.0122,145
16750,84,180.5513,145
16800,84,181.1018,145
16850,84,181.638,145
16900,84,182.1758,145
16950,84,182.712,145
17000,84,183.2492,145
17050,84,183.7866,145
17100,84,184.3244,145
17150,84,184.8613,145
17200,84,185.3983,145
17250,84,185.9357,145
17300,84,186.4738,145
17350,84,187.0112,145
17400,84,187.5474,145
17450,84,188.0851,145
17500,84,188.6228,145
17550,84,189.1608,145
17600,84,189.6984,145
17650,84,190.2348,145
17700,84,190.7735,145
17750,84,191.3103,145
17800,84,191.8473,145
17850,84,192.3837,145
17900,84,192.9239,145
17950,84,193.4601,145
18000,84,193.9983,145
18050,84,194.5355,145
18100,84,195.0736,145
18150,84,195.6105,145
18200,84,196.1485,145
18250,84,196.6854,145
18300,84,197.2236,145
18350,84,197.7607,145
18400,84,198.2985,145
18450,84,198.8358,145
18500,84,199.3728,145
18550,84,199.9101,145
18600,84,200.4473,145
18650,84,200.9855,145
18700,84,201.5221,145
18750,84,202.0594,145
18800,84,202.5962,145
18850,84,203.1333,145
18900,84,203.6715,145
18950,84,204.2088,145
19000,84,204.746,145
19050,84,205.2843,145
19100,84,205.8217,145
19150,84,206.3594,145
19200,84,206.8975,145
19250,84,207.4334,145
19300,84,207.9718,145
19350,84,208.5086,145
19400,84,209.0473,145
19450,84,209.5835,145
19500,84,210.1209,145
19550,84,210.6579,145
19600,84,211.1951,145
19650,84,211.7325,145
19700,84,212.2706,145
19750,84,212.8079,145
19800,84,213.3448,145
19850,84,213.8822,145
19900,84,214.419,145
19950,84,214.9559,145
20000,84,215.4931,145
20050,84,216.0302,145
20100,84,216.5671,145
20150,84,217.1157,145
20200,84,217.6532,145
20250,84,218.1902,145
20300,84,218.7281,145
20350,84,219.2654,145
20400,84,219.8029,145
20450,84,220.3397,145
20500,84,220.8776,145
20550,84,221.4133,145
20600,84,221.9514,145
20650,84,222.488,145
20700,84,223.0266,145
20750,84,223.5629,145
20800,84,224.1006,145
20850,84,224.6371,145
20900,84,225.1751,145
20950,84,225.7132,145
21000,84,226.2528,145
21050,84,226.8205,145
21100,84,227.3592,145
21150,84,227.8986,145
21200,84,228.4455,145
21250,84,228.9857,145
21300,84,229.5214,145
21350,84,230.0583,145
21400,84,230.5941,145
21450,84,231.1312,145
21500,84,231.6667,145
21550,84,232.2046,145
21600,84,232.754,145
21650,84,233.2951,145
21700,84,233.8325,145
21750,84,234.3698,145
21800,84,234.9074,145
21850,84,235.4443,145
21900,84,235.9832,145
21950,84,236.5231,145
22000,84,237.0619,145
22050,84,237.5999,145
22100,84,238.1429,145
22150,84,238.6844,145
22200,84,239.2264,145
22250,84,239.7654,145
22300,84,240.3099,145
22350,84,240.8646,145
22400,84,241.4189,145
22450,84,241.9577,145
22500,84,242.4972,145
22550,84,243.0367,145
22600,84,243.5758,145
22650,84,244.1155,145
22700,84,244.6558,145
22750,84,245.196,145
22800,84,245.7394,145
22850,84,246.2819,145
22900,84,246.8222,145
22950,84,247.3625,145
23000,84,247.9044,145
23050,84,248.4432,145
23100,84,248.9835,145
23150,84,249.5242,145
23200,84,250.0639,145
23250,84,250.6021,145
23300,84,251.1412,145
23350,84,251.6801,145
23400,84,252.2182,145
23450,84,252.7587,145
23500,84,253.299,145
23550,84,253.8371,145
23600,84,254.3761,145
23650,84,254.9144,145
23700,84,255.4534,145
23750,84,255.9917,145
23800,84,256.5308,145
23850,84,257.0707,145
23900,84,257.6087,145
23950,84,258.1474,145
24000,84,258.6849,145
24050,84,259.2235,145
24100,84,259.7627,145
24150,84,260.3013,145
24200,84,260.842,145
24250,84,261.3819,145
24300,84,261.9208,145
24350,84,262.4596,145
24400,84,263.0004,145
24450,84,263.5398,145
24500,84,264.0833,145
24550,84,264.6264,145
24600,84,265.172,145
24650,84,265.7141,145
24700,84,266.2565,145
24750,84,266.7995,145
24800,84,267.3422,145
24850,84,267.8938,145
24900,84,268.4366,145
24950,84,268.9788,145
25000,84,269.5235,145
25050,84,270.0662,145
25100,84,270.6085,145
25150,84,271.1528,145
25200,84,271.6973,145
25250,84,272.2383,145
25300,84,272.7809,145
25350,84,273.3224,145
25400,84,273.8643,145
25450,84,274.4047,145
25500,84,274.9462,145
25550,84,275.4894,145
25600,84,276.032,145
25650,84,276.5736,145
25700,84,277.1155,145
25750,84,277.6569,145
25800,84,278.1994,145
25850,84,278.7404,145
25900,84,279.2828,145
25950,84,279.8239,145
26000,84,280.3655,145
26050,84,280.9069,145
26100,84,281.4479,145
26150,84,281.9917,145
26200,84,282.5346,145
26250,84,283.0884,145
26300,84,283.6632,145
26350,84,284.2079,145
26400,84,284.7519,145
26450,84,285.2957,145
26500,84,285.8387,145
26550,84,286.3812,145
26600,84,286.9239,145
26650,84,287.4657,145
26700,84,288.0085,145
26750,84,288.5501,145
