run_id,coverage,time_s,total_lines
10600,71,112.2252,145
10650,71,112.7547,145
10700,71,113.2838,145
10750,71,113.8132,145
10800,71,114.3425,145
10850,71,114.8708,145
10900,71,115.3998,145
10950,71,115.9282,145
11000,71,116.457,145
11050,71,116.9949,145
11100,71,117.5235,145
11150,71,118.0532,145
11200,71,118.5819,145
11250,71,119.1103,145
11300,71,119.6393,145
11350,71,120.1678,145
11400,71,120.6958,145
11450,71,121.2249,145
11500,71,121.7528,145
11550,71,122.2852,145
11600,71,122.8158,145
11650,71,123.3541,145
11700,71,123.8825,145
11750,71,124.4115,145
11800,71,124.9394,145
11850,71,125.4678,145
11900,71,125.9959,145
11950,71,126.5243,145
12000,71,127.0522,145
12050,71,127.593,145
12100,71,128.1207,145
12150,71,128.6505,145
12200,71,129.1788,145
12250,71,129.7074,145
12300,71,130.2443,145
12350,71,130.7736,145
12400,71,131.3026,145
12450,71,131.8314,145
12500,71,132.3603,145
12550,71,132.8891,145
12600,71,133.4176,145
12650,71,133.9466,145
12700,71,134.4751,145
12750,71,135.0035,145
12800,71,135.5317,145
12850,71,136.0602,145
12900,71,136.598,145
12950,71,137.1268,145
13000,71,137.6552,145
13050,71,138.1846,145
13100,71,138.7127,145
13150,71,139.2422,145
13200,71,139.7708,145
13250,71,140.2992,145
13300,71,140.8276,145
13350,71,141.3563,145
13400,71,141.8838,145
13450,71,142.4124,145
13500,71,142.95,145
13550,71,143.4808,145
13600,71,144.0089,145
13650,71,144.5395,145
13700,71,145.0678,145
13750,71,145.5967,145
13800,71,146.1251,145
13850,71,146.6543,145
13900,71,147.1829,145
13950,71,147.7112,145
14000,71,148.2392,145
14050,71,148.7678,145
14100,71,149.3058,145
14150,71,149.836,145
14200,71,150.3646,145
14250,71,150.8933,145
14300,71,151.4221,145
14350,71,151.9503,145
14400,71,152.479,145
14450,71,153.0078,145
14500,71,153.5364,145
14550,71,154.0645,145
14600,71,154.5925,145
14650,71,155.1219,145
14700,71,155.6589,145
14750,71,156.1878,145
14800,71,156.7168,145
14850,71,157.2457,145
14900,71,157.7755,145
14950,71,158.3037,145
15000,71,158.8319,145
15050,71,159.3608,145
15100,71,159.8892,145
15150,71,160.4202,145
15200,71,160.948,145
15250,71,161.4772,145
15300,71,162.0134,145
15350,71,162.5432,145
15400,71,163.0712,145
15450,71,163.5997,145
15500,71,164.1282,145
15550,71,164.6572,145
15600,71,165.1854,145
15650,71,165.7143,145
15700,71,166.2421,145
15750,71,166.7708,145
15800,71,167.2991,145
15850,71,167.8363,145
15900,71,168.3652,145
15950,71,168.8942,145
16000,71,169.4226,145
16050,71,169.9507,145
16100,71,170.4796,145
16150,71,171.0087,145
16200,71,171.5476,145
16250,71,172.0759,145
16300,71,172.6047,145
16350,71,173.1332,145
16400,71,173.6621,145
16450,71,174.1899,145
16500,71,174.7269,145
16550,71,175.2558,145
16600,71,175.7846,145
16650,71,176.3139,145
16700,71,176.8417,145
16750,71,177.3702,145
16800,71,177.8985,145
16850,71,178.4274,145
16900,71,178.9552,145
16950,71,179.4841,145
17000,71,180.0116,145
17050,72,180.5407,145
17100,72,181.0782,145
17150,72,181.6192,145
17200,72,182.1486,145
17250,72,182.6776,145
17300,72,183.2059,145
17350,72,183.7346,145
17400,72,184.2629,145
17450,72,184.7912,145
17500,72,185.32,145
17550,72,185.8482,145
17600,72,186.3774,145
17650,72,186.9067,145
17700,72,187.4438,145
17750,72,187.9729,145
17800,72,188.5017,145
17850,72,189.0305,145
17900,72,189.5591,145
17950,74,190.0872,145
18000,74,190.6156,145
18050,74,191.1442,145
18100,74,191.6722,145
18150,74,192.2013,145
18200,74,192.7297,145
18250,74,193.2584,145
18300,74,193.7958,145
18350,74,194.3253,145
18400,74,194.854,145
18450,74,195.383,145
18500,74,195.9116,145
18550,74,196.4409,145
18600,74,196.9689,145
18650,74,197.4989,145
18700,74,198.0266,145
18750,74,198.555,145
18800,74,199.0831,145
18850,74,199.6227,145
18900,74,200.1525,145
18950,74,200.6995,145
19000,74,201.2282,145
19050,74,201.757,145
19100,74,202.286,145
19150,74,202.8153,145
19200,74,203.3441,145
19250,74,203.8728,145
19300,74,204.401,145
19350,74,204.9296,145
19400,74,205.4578,145
19450,74,205.9862,145
19500,74,206.5147,145
19550,74,207.053,145
19600,74,207.5821,145
19650,74,208.1114,145
19700,74,208.64,145
19750,74,209.1687,145
19800,74,209.697,145
19850,74,210.226,145
19900,74,210.754,145
19950,74,211.2825,145
20000,74,211.8104,145
20050,74,212.3393,145
20100,74,212.8672,145
20150,74,213.408,145
20200,74,213.9362,145
20250,74,214.4759,145
20300,74,215.0042,145
20350,74,215.5333,145
20400,74,216.0612,145
20450,74,216.5908,145
20500,74,217.1189,145
20550,74,217.6477,145
20600,74,218.1759,145
20650,74,218.7048,145
20700,74,219.233,145
20750,74,219.7705,145
20800,74,220.2998,145
20850,74,220.8282,145
20900,74,221.3578,145
20950,74,221.8867,145
21000,74,222.4156,145
21050,74,222.9443,145
21100,74,223.4728,145
21150,74,224.0018,145
21200,74,224.5304,145
21250,74,225.0584,145
21300,74,225.5869,145
21350,74,226.1255,145
21400,74,226.6547,145
21450,74,227.183,145
21500,74,227.7108,145
21550,74,228.2411,145
21600,74,228.7702,145
21650,74,229.3001,145
21700,74,229.8277,145
21750,74,230.357,145
21800,74,230.8855,145
21850,74,231.4146,145
21900,74,231.9427,145
21950,74,232.4707,145
22000,74,233.0081,145
22050,74,233.5372,145
22100,74,234.0659,145
22150,74,234.5972,145
22200,74,235.1252,145
22250,74,235.6542,145
22300,74,236.1824,145
22350,74,236.711,145
22400,74,237.2398,145
22450,74,237.7679,145
22500,74,238.2967,145
22550,74,238.8357,145
22600,74,239.3647,145
22650,74,239.8932,145
22700,74,240.4227,145
22750,74,240.9515,145
22800,74,241.4804,145
22850,74,242.0091,145
22900,74,242.5385,145
22950,74,243.0669,145
23000,74,243.5955,145
23050,74,244.1241,145
23100,74,244.6522,145
23150,74,245.1905,145
23200,74,245.7195,145
23250,74,246.2484,145
23300,74,246.777,145
23350,74,247.3056,145
23400,74,247.8339,145
23450,74,248.3627,145
23500,74,248.8906,145
23550,74,249.4195,145
23600,74,249.9474,145
23650,74,250.4772,145
23700,74,251.0054,145
23750,74,251.5436,145
23800,74,252.072,145
23850,74,252.601,145
23900,74,253.1293,145
23950,74,253.6585,145
24000,74,254.1866,145
24050,74,254.7153,145
24100,74,255.2437,145
24150,74,255.7739,145
24200,74,256.3022,145
24250,74,256.8427,145
24300,74,257.371,145
24350,74,257.9093,145
24400,74,258.4383,145
24450,74,258.9671,145
24500,74,259.4953,145
24550,74,260.0237,145
24600,74,260.5523,145
24650,74,261.0812,145
24700,74,261.61,145
24750,74,262.1388,145
24800,74,262.6682,145
24850,74,263.1974,145
24900,74,263.7254,145
24950,74,264.2544,145
25000,74,264.8078,145
25050,74,265.3385,145
25100,74,265.8684,145
25150,74,266.3991,145
25200,74,266.9302,145
25250,74,267.4593,145
25300,74,267.9882,145
25350,74,268.5174,145
25400,74,269.0463,145
25450,74,269.5756,145
25500,74,270.1039,145
25550,74,270.6338,145
25600,74,271.1728,145
25650,74,271.7037,145
25700,74,272.2347,145
25750,74,272.7646,145
25800,74,273.2942,145
25850,74,273.8235,145
25900,74,274.3529,145
25950,74,274.8929,145
26000,74,275.4221,145
26050,74,275.9513,145
26100,74,276.4804,145
26150,74,277.0096,145
26200,74,277.5397,145
26250,74,278.0779,145
26300,74,278.6073,145
26350,74,279.1367,145
26400,74,279.6653,145
26450,74,280.195,145
26500,74,280.7241,145
26550,74,281.2541,145
26600,74,281.783,145
26650,74,282.3135,145
26700,74,282.8421,145
26750,74,283.3717,145
26800,74,283.9128,145
26850,74,284.4429,145
26900,74,284.9717,145
26950,74,285.501,145
27000,74,286.0294,145
27050,74,286.559,145
27100,74,287.0876,145
27150,74,287.619,145
27200,74,288.1484,145
27250,74,288.6782,145
