run_id,coverage,time_s,total_lines
11650,78,123.5559,145
11700,78,124.0874,145
11750,78,124.6499,145
11800,78,125.1805,145
11850,78,125.7094,145
11900,78,126.2398,145
11950,78,126.7674,145
12000,78,127.2966,145
12050,78,127.8259,145
12100,78,128.3558,145
12150,78,128.8845,145
12200,78,129.4138,145
12250,78,129.9415,145
12300,78,130.471,145
12350,78,130.9999,145
12400,78,131.5286,145
12450,78,132.0583,145
12500,78,132.5869,145
12550,78,133.1168,145
12600,78,133.6457,145
12650,78,134.1747,145
12700,78,134.7036,145
12750,78,135.2332,145
12800,78,135.7627,145
12850,78,136.2919,145
12900,78,136.82,145
12950,78,137.3502,145
13000,78,137.8801,145
13050,78,138.4091,145
13100,78,138.9391,145
13150,78,139.4673,145
13200,78,139.996,145
13250,78,140.5238,145
13300,78,141.0519,145
13350,78,141.5802,145
13400,78,142.109,145
13450,78,142.6364,145
13500,78,143.1661,145
13550,78,143.7052,145
13600,78,144.2345,145
13650,78,144.7629,145
13700,78,145.2915,145
13750,78,145.8189,145
13800,78,146.3479,145
13850,78,146.8766,145
13900,78,147.4061,145
13950,78,147.9342,145
14000,78,148.4636,145
14050,78,148.9908,145
14100,78,149.5192,145
14150,78,150.047,145
14200,78,150.5748,145
14250,78,151.1349,145
14300,78,151.6724,145
14350,78,152.2012,145
14400,78,152.7292,145
14450,78,153.2581,145
14500,78,153.7859,145
14550,78,154.3137,145
14600,78,154.8418,145
14650,78,155.3696,145
14700,78,155.8976,145
14750,78,156.4259,145
14800,78,156.9537,145
14850,78,157.4816,145
14900,78,158.0103,145
14950,78,158.5377,145
15000,78,159.0667,145
15050,78,159.5942,145
15100,78,160.1226,145
15150,78,160.6501,145
15200,78,161.1784,145
15250,78,161.7058,145
15300,78,162.2346,145
15350,78,162.7619,145
15400,78,163.3019,145
15450,78,163.829,145
15500,78,164.3583,145
15550,78,164.8963,145
15600,78,165.4252,145
15650,78,165.9528,145
15700,78,166.4938,145
15750,78,167.0224,145
15800,78,167.5522,145
15850,78,168.081,145
15900,78,168.6098,145
15950,78,169.139,145
16000,78,169.6679,145
16050,78,170.1967,145
16100,78,170.7262,145
16150,78,171.2551,145
16200,78,171.7836,145
16250,78,172.3116,145
16300,78,172.8411,145
16350,78,173.3789,145
16400,78,173.9076,145
16450,78,174.4365,145
16500,78,174.9648,145
16550,78,175.4929,145
16600,78,176.0227,145
16650,78,176.5527,145
16700,78,177.0825,145
16750,78,177.6105,145
16800,78,178.1391,145
16850,78,178.6672,145
16900,78,179.2163,145
16950,78,179.7442,145
17000,78,180.2729,145
17050,78,180.8007,145
17100,78,181.3419,145
17150,78,181.8706,145
17200,78,182.3993,145
17250,78,182.9279,145
17300,78,183.458,145
17350,78,183.9856,145
17400,78,184.5147,145
17450,78,185.0441,145
17500,78,185.5734,145
17550,78,186.1014,145
17600,78,186.6293,145
17650,78,187.1686,145
17700,78,187.6972,145
17750,78,188.2254,145
17800,78,188.7535,145
17850,78,189.2819,145
17900,78,189.8101,145
17950,78,190.3388,145
18000,78,190.8688,145
18050,78,191.3985,145
18100,78,191.9265,145
18150,78,192.4548,145
18200,78,192.9829,145
18250,78,193.5128,145
18300,78,194.0424,145
18350,78,194.5711,145
18400,78,195.1013,145
18450,78,195.6294,145
18500,78,196.1698,145
18550,78,196.698,145
18600,78,197.2485,145
18650,78,197.7777,145
18700,78,198.3069,145
18750,78,198.8353,145
18800,78,199.3642,145
18850,78,199.8924,145
18900,78,200.4211,145
18950,78,200.9493,145
19000,78,201.4782,145
19050,78,202.0067,145
19100,78,202.5358,145
19150,78,203.0653,145
19200,78,203.5946,145
19250,78,204.1224,145
19300,78,204.6507,145
19350,78,205.1794,145
19400,78,205.7094,145
19450,78,206.2383,145
19500,78,206.7666,145
19550,78,207.2953,145
19600,78,207.8244,145
19650,78,208.3543,145
19700,78,208.8839,145
19750,78,209.4126,145
19800,78,209.9424,145
19850,78,210.4707,145
19900,78,210.9996,145
19950,78,211.5298,145
20000,78,212.0597,145
20050,78,212.5887,145
20100,78,213.1175,145
20150,78,213.6581,145
20200,78,214.188,145
20250,78,214.7173,145
20300,78,215.2473,145
20350,78,215.7766,145
20400,78,216.3065,145
20450,78,216.8356,145
20500,78,217.3653,145
20550,78,217.8933,145
20600,78,218.4223,145
20650,78,218.9514,145
20700,78,219.481,145
20750,78,220.0102,145
20800,78,220.5393,145
20850,78,221.0679,145
20900,78,221.5959,145
20950,78,222.1243,145
21000,78,222.6522,145
21050,78,223.1801,145
21100,78,223.7092,145
21150,78,224.2602,145
21200,78,224.79,145
21250,78,225.3192,145
21300,78,225.8474,145
21350,78,226.3869,145
21400,78,226.9154,145
21450,78,227.4455,145
21500,78,227.9753,145
21550,78,228.5033,145
21600,78,229.0323,145
21650,78,229.5614,145
21700,78,230.0916,145
21750,78,230.6201,145
21800,78,231.1514,145
21850,78,231.6829,145
21900,78,232.2137,145
21950,78,232.7419,145
22000,78,233.2718,145
22050,78,233.7998,145
22100,78,234.3297,145
22150,78,234.859,145
22200,78,235.3888,145
22250,78,235.9177,145
22300,78,236.4458,145
22350,78,236.974,145
22400,78,237.5032,145
22450,78,238.0321,145
22500,78,238.5607,145
22550,78,239.0899,145
22600,78,239.6191,145
22650,78,240.1496,145
22700,78,240.6786,145
22750,78,241.2183,145
22800,78,241.7489,145
22850,78,242.2777,145
22900,78,242.8076,145
22950,78,243.3362,145
23000,78,243.8658,145
23050,78,244.3956,145
23100,78,244.9245,145
23150,78,245.4537,145
23200,78,245.982,145
23250,78,246.5121,145
23300,78,247.0404,145
23350,78,247.5689,145
23400,78,248.0982,145
23450,78,248.6257,145
23500,78,249.1556,145
23550,78,249.6843,145
23600,78,250.214,145
23650,78,250.7419,145
23700,78,251.2716,145
23750,78,251.7996,145
23800,78,252.3284,145
23850,78,252.8581,145
23900,78,253.3888,145
23950,78,253.9184,145
24000,78,254.4485,145
24050,78,254.9761,145
24100,78,255.5061,145
24150,78,256.0346,145
24200,78,256.5659,145
24250,78,257.0957,145
24300,78,257.6238,145
24350,78,258.1518,145
24400,78,258.6809,145
24450,78,259.2099,145
24500,78,259.7383,145
24550,78,260.2671,145
24600,78,260.7948,145
24650,78,261.3236,145
24700,78,261.851,145
24750,78,262.3786,145
24800,78,262.9058,145
24850,78,263.4343,145
24900,78,263.9619,145
24950,78,264.4903,145
25000,78,265.0183,145
25050,78,265.5467,145
25100,78,266.0742,145
25150,78,266.6017,145
25200,78,267.1299,145
25250,78,267.6574,145
25300,78,268.1855,145
25350,78,268.7132,145
25400,78,269.2408,145
25450,78,269.7684,145
25500,78,270.297,145
25550,78,270.8244,145
25600,78,271.3532,145
25650,78,271.8807,145
25700,78,272.4107,145
25750,78,272.9383,145
25800,78,273.4664,145
25850,78,273.9944,145
25900,78,274.5237,145
25950,78,275.0526,145
26000,78,275.5808,145
26050,78,276.1091,145
26100,78,276.637,145
26150,78,277.1657,145
26200,78,277.6936,145
26250,78,278.2218,145
26300,78,278.7605,145
26350,78,279.2889,145
26400,78,279.8174,145
26450,78,280.3458,145
26500,78,280.8733,145
26550,78,281.4021,145
26600,78,281.9304,145
26650,78,282.4618,145
26700,78,282.9898,145
26750,78,283.5186,145
26800,78,284.0473,145
26850,78,284.5759,145
26900,78,285.1165,145
26950,78,285.6452,145
27000,78,286.175,145
27050,78,286.7044,145
27100,78,287.2346,145
27150,78,287.7647,145
27200,78,288.2957,145
27250,78,288.8253,145
