run_id,coverage,time_s,total_lines
10050,72,106.5892,145
10100,72,107.1185,145
10150,72,107.6488,145
10200,72,108.178,145
10250,72,108.7076,145
10300,72,109.2367,145
10350,72,109.7685,145
10400,72,110.2971,145
10450,72,110.8278,145
10500,72,111.3678,145
10550,72,111.8977,145
10600,72,112.4271,145
10650,72,112.9574,145
10700,72,113.4869,145
10750,72,114.0166,145
10800,72,114.5461,145
10850,72,115.0764,145
10900,72,115.6058,145
10950,72,116.1352,145
11000,72,116.6645,145
11050,72,117.193,145
11100,72,117.7226,145
11150,72,118.2511,145
11200,72,118.7809,145
11250,72,119.3097,145
11300,72,119.8404,145
11350,72,120.3687,145
11400,72,120.8981,145
11450,72,121.4289,145
11500,72,121.9647,145
11550,72,122.4942,145
11600,72,123.0235,145
11650,72,123.5534,145
11700,72,124.083,145
11750,72,124.6136,145
11800,72,125.1444,145
11850,72,125.6751,145
11900,72,126.2042,145
11950,72,126.7331,145
12000,72,127.2618,145
12050,72,127.7951,145
12100,72,128.324,145
12150,72,128.8531,145
12200,72,129.382,145
12250,72,129.9131,145
12300,72,130.4429,145
12350,72,130.9737,145
12400,72,131.504,145
12450,72,132.0409,145
12500,72,132.5707,145
12550,72,133.1115,145
12600,72,133.6413,145
12650,72,134.1703,145
12700,72,134.7014,145
12750,72,135.2317,145
12800,72,135.763,145
12850,72,136.2915,145
12900,72,136.8208,145
12950,72,137.3495,145
13000,72,137.8809,145
13050,72,138.4104,145
13100,72,138.9402,145
13150,72,139.4715,145
13200,72,140.0012,145
13250,72,140.5297,145
13300,72,141.0587,145
13350,72,141.5882,145
13400,72,142.1279,145
13450,72,142.6589,145
13500,72,143.1883,145
13550,72,143.7178,145
13600,72,144.2473,145
13650,72,144.7767,145
13700,72,145.3076,145
13750,72,145.8372,145
13800,72,146.3667,145
13850,72,146.8959,145
13900,72,147.4256,145
13950,72,147.9538,145
14000,72,148.4845,145
14050,72,149.0154,145
14100,72,149.5438,145
14150,72,150.0721,145
14200,72,150.6026,145
14250,72,151.1314,145
14300,72,151.6712,145
14350,72,152.2006,145
14400,72,152.7309,145
14450,72,153.2621,145
14500,72,153.7926,145
14550,72,154.3215,145
14600,72,154.8626,145
14650,72,155.3919,145
14700,72,155.9222,145
14750,72,156.4506,145
14800,72,156.9799,145
14850,72,157.5092,145
14900,72,158.0407,145
14950,72,158.5708,145
15000,72,159.1007,145
15050,72,159.6312,145
15100,72,160.1616,145
15150,72,160.6937,145
15200,72,161.2222,145
15250,72,161.7631,145
15300,72,162.2935,145
15350,72,162.8237,145
15400,72,163.3527,145
15450,72,163.8823,145
15500,72,164.4119,145
15550,72,164.9416,145
15600,72,165.4713,145
15650,72,166.002,145
15700,72,166.5325,145
15750,72,167.062,145
15800,72,167.5913,145
15850,72,168.1206,145
15900,72,168.6501,145
15950,72,169.1791,145
16000,72,169.7107,145
16050,72,170.2399,145
16100,72,170.7706,145
16150,72,171.3189,145
16200,72,171.8484,145
16250,72,172.3778,145
16300,72,172.9075,145
16350,72,173.4359,145
16400,72,173.9651,145
16450,72,174.4948,145
16500,72,175.0247,145
16550,72,175.5537,145
16600,72,176.0827,145
16650,72,176.6123,145
16700,72,177.1424,145
16750,72,177.6722,145
16800,72,178.2009,145
16850,72,178.731,145
16900,72,179.2601,145
16950,72,179.7892,145
17000,72,180.3179,145
17050,72,180.8476,145
17100,72,181.3877,145
17150,72,181.9278,145
17200,72,182.4586,145
17250,72,182.9881,145
17300,72,183.517,145
17350,72,184.0454,145
17400,72,184.5856,145
17450,72,185.1145,145
17500,72,185.6437,145
17550,72,186.1726,145
17600,72,186.7021,145
17650,72,187.23,145
17700,72,187.7592,145
17750,72,188.2876,145
17800,72,188.8165,145
17850,72,189.3443,145
17900,72,189.873,145
17950,72,190.401,145
18000,72,190.9305,145
18050,72,191.4689,145
18100,72,191.998,145
18150,72,192.5271,145
18200,72,193.0564,145
18250,72,193.5844,145
18300,72,194.1138,145
18350,72,194.6424,145
18400,72,195.1719,145
18450,72,195.7019,145
18500,72,196.2313,145
18550,72,196.7612,145
18600,72,197.2925,145
18650,72,197.8227,145
18700,72,198.3541,145
18750,72,198.8837,145
18800,72,199.4253,145
18850,72,199.9561,145
18900,72,200.487,145
18950,72,201.022,145
19000,72,201.5589,145
19050,72,202.0898,145
19100,72,202.6195,145
19150,72,203.1496,145
19200,72,203.6799,145
19250,72,204.2096,145
19300,72,204.7401,145
19350,72,205.2686,145
19400,72,205.7993,145
19450,72,206.3294,145
19500,72,206.861,145
19550,72,207.3904,145
19600,72,207.9197,145
19650,72,208.4483,145
19700,72,208.9776,145
19750,72,209.5073,145
19800,72,210.04,145
19850,72,210.5711,145
19900,72,211.1011,145
19950,72,211.6405,145
20000,72,212.1708,145
20050,72,212.7023,145
20100,72,213.2323,145
20150,72,213.7611,145
20200,72,214.2901,145
20250,72,214.8198,145
20300,72,215.3489,145
20350,72,215.8781,145
20400,72,216.407,145
20450,72,216.9371,145
20500,72,217.4677,145
20550,72,217.9985,145
20600,72,218.5282,145
20650,72,219.0571,145
20700,72,219.5863,145
20750,72,220.1151,145
20800,72,220.6445,145
20850,72,221.1733,145
20900,72,221.7132,145
20950,72,222.2425,145
21000,72,222.7735,145
21050,72,223.3023,145
21100,72,223.8341,145
21150,72,224.3633,145
21200,72,224.8916,145
21250,72,225.4225,145
21300,72,225.951,145
21350,72,226.4798,145
21400,72,227.0082,145
21450,72,227.5359,145
21500,72,228.0638,145
21550,72,228.5965,145
21600,72,229.1274,145
21650,72,229.6573,145
21700,72,230.1859,145
21750,72,230.7151,145
21800,72,231.2587,145
21850,72,231.7906,145
21900,72,232.3214,145
21950,72,232.8509,145
22000,72,233.3803,145
22050,72,233.9101,145
22100,72,234.4393,145
22150,72,234.97,145
22200,72,235.5001,145
22250,72,236.029,145
22300,72,236.5581,145
22350,72,237.0877,145
22400,72,237.6173,145
22450,72,238.1459,145
22500,72,238.6751,145
22550,72,239.2033,145
22600,72,239.7328,145
22650,72,240.2612,145
22700,72,240.8001,145
22750,72,241.3308,145
22800,72,241.8623,145
22850,72,242.3931,145
22900,72,242.9226,145
22950,72,243.4519,145
23000,72,243.982,145
23050,72,244.5117,145
23100,72,245.0404,145
23150,72,245.5691,145
23200,72,246.1107,145
23250,72,246.6423,145
23300,72,247.1738,145
23350,72,247.7046,145
23400,72,248.234,145
23450,72,248.7638,145
23500,72,249.2934,145
23550,72,249.8232,145
23600,72,250.3559,145
23650,72,250.893,145
23700,72,251.4348,145
23750,72,251.9668,145
23800,72,252.4976,145
23850,72,253.0271,145
23900,72,253.5568,145
23950,72,254.0864,145
24000,72,254.6161,145
24050,72,255.1458,145
24100,72,255.6758,145
24150,72,256.2054,145
24200,72,256.736,145
24250,72,257.2658,145
24300,72,257.796,145
24350,72,258.3253,145
24400,72,258.8558,145
24450,72,259.3852,145
24500,72,259.9152,145
24550,72,260.4439,145
24600,72,260.9848,145
24650,72,261.5148,145
24700,72,262.0455,145
24750,72,262.5765,145
24800,72,263.1069,145
24850,72,263.6383,145
24900,72,264.1691,145
24950,72,264.6988,145
25000,72,265.2294,145
25050,72,265.7588,145
25100,72,266.2896,145
25150,72,266.8184,145
25200,72,267.3477,145
25250,72,267.8776,145
25300,72,268.4069,145
25350,72,268.936,145
25400,72,269.4654,145
25450,72,269.9948,145
25500,72,270.5235,145
25550,72,271.0622,145
25600,72,271.5921,145
25650,72,272.1231,145
25700,72,272.6523,145
25750,72,273.1807,145
25800,72,273.7097,145
25850,72,274.2393,145
25900,72,274.7699,145
25950,72,275.2994,145
26000,72,275.8293,145
26050,72,276.3584,145
26100,72,276.8882,145
26150,72,277.4187,145
26200,72,277.9482,145
26250,72,278.4768,145
26300,72,279.0062,145
26350,72,279.5343,145
26400,72,280.0634,145
26450,72,280.6024,145
26500,72,281.1432,145
26550,72,281.6732,145
26600,72,282.2027,145
26650,72,282.7329,145
26700,72,283.2637,145
26750,72,283.794,145
26800,72,284.325,145
26850,72,284.8553,145
26900,72,285.3868,145
26950,72,285.9175,145
27000,72,286.4484,145
27050,72,286.9785,145
27100,72,287.5078,145
27150,72,288.037,145
27200,72,288.569,145
